"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"3grGyWGWsuIUxA2CudpwAB","น้ำหอม","Cocktail","14","2","32","TH","2024-11-11","57","False","207387","น้ำหอม - Single","2024-10-15","0.553","0.815","4","-7.32","0","0.0491","0.464","2.28e-05","0.138","0.491","88.97","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","15","-1","-1","TH","2024-11-11","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"0cvETHNq3ZkPHdYCqRXhzk","ขอโทษละกัน (friend to friend)","PP Krit","16","1","-1","TH","2024-11-11","68","False","166265","ขอโทษละกัน (friend to friend)","2024-10-22","0.773","0.545","0","-6.692","1","0.0455","0.156","0.0","0.121","0.495","83.006","4"
"4RiudH8RehvLLrk8uNgIdR","Nightwalker","TEN","17","-2","-1","TH","2024-11-11","75","False","204373","TEN - The 1st Mini Album","2024-02-13","0.439","0.704","7","-5.162","1","0.108","0.111","3.28e-05","0.33","0.576","128.038","4"
"2OULHL0yM3KbaHC1vlTffC","The Trouble is..ปัญหาของฉัน - From ""หนึ่งในร้อย""","Violette Wautier","18","0","0","TH","2024-11-11","60","False","190714","The Trouble is..ปัญหาของฉัน (From ""หนึ่งในร้อย"")","2024-09-10","0.568","0.42","6","-6.29","1","0.0267","0.562","0.0","0.184","0.461","139.933","3"
"2AdBbeVaEdW731a3FXJAJC","อยู่ได้แล้ว","Lipta, Mirrr","19","2","12","TH","2024-11-11","64","False","253421","อยู่ได้แล้ว","2024-07-30","0.555","0.648","11","-7.053","1","0.037","0.366","0.0","0.318","0.509","75.016","4"
"4kE80JWRissrodmXuo0xYi","ดอกไม้ที่รอฝน (spring)","THE TOYS, NONT TANONT","20","-1","-3","TH","2024-11-11","67","False","228000","ดอกไม้ที่รอฝน (spring)","2024-07-19","0.685","0.438","9","-9.944","1","0.0316","0.389","0.0","0.171","0.6","119.987","4"
"4KZRjuldIGTS7AQUPbUvbs","ที่เดิม","PUN","21","7","6","TH","2024-11-11","63","False","236062","PUN","2024-09-19","0.606","0.5","2","-7.865","1","0.0282","0.515","0.0","0.103","0.207","82.029","4"
"5jj7yXcilVsZPpyYtmD28X","จำนน","NONT TANONT","22","1","3","TH","2024-11-11","66","False","249230","จำนน","2024-03-14","0.63","0.628","10","-5.514","1","0.0334","0.616","0.0","0.0964","0.562","129.882","4"
"2a78JDp7YVCyEydtRiHOn7","I Just Wanna Know","PUN","23","-1","-4","TH","2024-11-11","61","False","223500","PUN","2024-09-19","0.363","0.549","9","-7.205","1","0.0381","0.345","0.0","0.159","0.24","204.054","4"
"6vvPecFTmWxDfEJ6cYT1wa","Rockstar","LISA","24","3","-4","TH","2024-11-11","84","True","138213","Rockstar","2024-06-27","0.668","0.628","8","-4.692","1","0.046","0.129","0.0","0.0293","0.568","140.053","4"
"3wyzSQ9rAWjx9vsMQSrLn2","ไม่เปลี่ยนเลย (Best Luck)","fellow fellow","25","1","4","TH","2024-11-11","65","False","190000","ไม่เปลี่ยนเลย (Best Luck)","2023-12-07","0.629","0.65","11","-7.994","1","0.0487","0.0512","0.0","0.17","0.624","137.888","4"
"2HRgqmZQC0MC7GeNuDIXHN","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","26","-6","-3","TH","2024-11-11","84","True","183550","GOLDEN","2023-11-03","0.79","0.831","11","-4.185","1","0.044","0.312","0.0","0.0797","0.872","124.987","4"
"43eS61ezviPc61XDu6tRYR","เผื่อวันไหนเธอจะกลับมา","guncharlie","27","2","-5","TH","2024-11-11","63","False","239683","เผื่อวันไหนเธอจะกลับมา","2024-02-29","0.596","0.631","8","-8.884","1","0.029","0.0232","3.19e-06","0.294","0.49","133.773","4"
"2MuJCv3nCgHYlgOrAvCAT6","Proud","fellow fellow","28","-3","-4","TH","2024-11-11","66","False","225410","Proud","2024-07-10","0.526","0.57","3","-8.893","1","0.0619","0.551","0.0","0.131","0.443","146.03","4"
"56wDFSIa9Tr7zbEXUVMwjP","ดาวหางฮัลเลย์","fellow fellow","29","1","-1","TH","2024-11-11","65","False","224285","ดาวหางฮัลเลย์","2023-08-29","0.552","0.608","10","-6.818","1","0.0729","0.642","0.0","0.0293","0.447","83.976","4"
"2LJerOY5jSwO5K6OF9Cyuz","พบรัก","Ink Waruntorn","30","1","-4","TH","2024-11-11","65","False","234000","พบรัก","2024-06-20","0.538","0.768","2","-5.755","1","0.152","0.0471","0.0","0.345","0.583","184.094","4"
"4UyEA5UP6ducMaV9NiggTr","สาริกาลิ้นทอง (Smooth-talker)","Paper Planes, JOEY PHUWASIT","31","-7","-10","TH","2024-11-11","63","False","248048","สาริกาลิ้นทอง (Smooth-talker) - Single","2024-09-04","0.517","0.749","11","-3.509","1","0.061","0.0166","0.0","0.0739","0.607","163.82","4"
"5QxNmQBXpLPemzpDvsuiLM","DAY ONE","PUN","32","0","-2","TH","2024-11-11","57","False","271500","PUN","2024-09-19","0.658","0.32","11","-10.54","1","0.0317","0.811","0.0","0.0723","0.289","99.929","4"
"7jGiXLzchqbDTW7WzSU7a3","ปล่อยดาว (Flaw)","YEW","33","0","5","TH","2024-11-11","57","False","253412","Rainbow Landscape","2024-08-15","0.318","0.766","0","-5.987","1","0.0443","0.0501","2.53e-05","0.255","0.469","188.069","3"
"5F4fAhzhdHtaQ8nNqWAufl","เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]","Jeff Satur","34","3","-2","TH","2024-11-11","67","False","261652","เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]","2024-08-20","0.55","0.428","7","-7.95","1","0.028","0.15","0.0","0.101","0.148","117.567","3"
"0mHD9bPUsI3qbKZzMpxXFh","ผิดตั้งแต่เริ่ม (ชู้รัก)","เล็กสเร็น","35","1","-2","TH","2024-11-11","60","False","212369","ผิดตั้งแต่เริ่ม (ชู้รัก)","2024-09-10","0.62","0.536","11","-6.767","1","0.0301","0.221","0.0","0.406","0.536","137.948","4"
"28uUXmHx13AZ1nkl57vCwN","ส่วนต่าง (do it without me)","BOWKYLION","36","-2","4","TH","2024-11-11","64","False","197746","ส่วนต่าง (do it without me)","2024-05-10","0.641","0.462","9","-5.764","1","0.0356","0.507","0.0","0.343","0.808","142.045","4"
"0Fye2qtgBqOzHxb4cPSjWb","Loop (ฉันจึงวนกลับมา)","ASIA7","37","3","-1","TH","2024-11-11","63","False","230204","Loop (ฉันจึงวนกลับมา) - Single","2024-06-04","0.603","0.749","8","-4.762","1","0.0333","0.32","0.0","0.0964","0.476","98.037","4"
"5BmF05GWZpmm5JZ5p3yMJr","กำแพงหัวใจ","Mirrr","38","0","-3","TH","2024-11-11","63","False","277203","กำแพงหัวใจ","2023-08-17","0.58","0.773","9","-6.317","1","0.0436","0.113","0.0","0.0903","0.498","75.993","4"
"5nvdbRKg9fOixXotcZIQuF","ซ่อน(ไม่)หา","Jeff Satur","39","3","-5","TH","2024-11-11","58","False","234661","Space Shuttle No.8","2024-02-08","0.664","0.651","2","-5.091","1","0.0401","0.696","0.0","0.158","0.4","117.913","4"
"1rNYuv63emsYt4Jjv8RlgJ","เจ้าของที่","Mirrr","40","3","10","TH","2024-11-11","61","False","240008","Q.E.D","2022-03-24","0.631","0.822","5","-4.793","1","0.0269","0.213","0.00101","0.212","0.879","149.886","4"
"0D9lpJts3mXxe0fvovYUFv","จากตรงนี้ที่(เคย)สวยงาม [La La Bye]","AYLA's","41","-2","1","TH","2024-11-11","58","False","288250","I’M GOING TO KEEP RUNNING AWAY","2024-03-28","0.605","0.452","11","-8.951","1","0.0264","0.47","2.98e-06","0.124","0.294","140.027","4"
"6JtHYZAi56uJEBc8iihR7j","วันที่นาฬิกาของเราหมุนไปพร้อมกัน","No One Else","42","-7","-5","TH","2024-11-11","62","False","223000","วันที่นาฬิกาของเราหมุนไปพร้อมกัน","2024-08-22","0.732","0.584","7","-7.05","1","0.0342","0.242","0.0","0.141","0.675","124.022","4"
"06DPpk0hUJEgpzl5cuWNI6","เวลาเธอยิ้ม","Polycat","43","4","7","TH","2024-11-11","61","False","227000","80 Kisses","2016-03-18","0.598","0.669","4","-5.506","1","0.0419","0.244","0.0","0.178","0.788","82.997","4"
"3ZajpwGfKsToCEAuLTtoxF","ข้อความรูปยิ้ม :)","Polycat","44","0","6","TH","2024-11-11","59","False","227500","ข้อความรูปยิ้ม :)","2024-09-05","0.702","0.776","11","-4.587","1","0.0413","0.366","0.0","0.314","0.884","143.98","4"
"0zLFNFvbnPmWZfDewtyaVg","ไม่ให้ไป","Three Man Down","45","5","-1","TH","2024-11-11","62","False","240410","ไม่ให้ไป - Single","2024-06-11","0.522","0.847","9","-4.649","1","0.0392","0.159","0.0","0.285","0.357","146.041","4"
"24VfUtHxbkCrscWC00toom","ความทรงจำ","Musketeers","46","4","4","TH","2024-11-11","57","False","258973","Left Right And Something","2015-12-16","0.501","0.648","0","-5.771","1","0.0272","0.0381","2.1e-06","0.0913","0.504","180.043","4"
"08NGk13plUmQ5E5yjxIPIz","แค่น้องชาย (brother zone)","BUS","47","-1","-6","TH","2024-11-11","64","False","224173","แค่น้องชาย (brother zone)","2024-06-05","0.843","0.639","0","-8.481","1","0.0521","0.149","0.0","0.0894","0.588","127.045","4"
"4bjN59DRXFRxBE1g5ne6B1","Haegeum","Agust D","48","-7","-5","TH","2024-11-11","83","False","168926","D-DAY","2023-04-21","0.697","0.837","7","-2.651","1","0.304","0.313","0.0","0.471","0.831","85.097","5"
"5u8iqPNTa3ryOqeiNdgi6o","แค่คุณ","Musketeers","49","1","1","TH","2024-11-11","59","False","238392","Uprising","2015-12-16","0.562","0.782","8","-3.58","1","0.0317","0.109","0.0","0.0963","0.556","140.017","4"
"4bnxMt1viexb85sAtVz1dA","วันนี้ปีที่แล้ว","MEYOU","50","0","0","TH","2024-11-11","63","False","233450","วันนี้ปีที่แล้ว - Single","2023-08-10","0.519","0.727","8","-5.229","1","0.0282","0.229","8e-05","0.346","0.328","142.043","4"
"1cOboCuWYI2osTOfolMRS6","Tu Boda","Oscar Maydon, Fuerza Regida","1","0","0","SV","2024-11-11","92","True","225880","Tu Boda","2024-09-26","0.694","0.651","6","-6.968","1","0.0784","0.496","1.36e-05","0.0787","0.471","112.648","3"
"7bywjHOc0wSjGGbj04XbVi","LUNA","Feid, ATL Jacob","2","0","1","SV","2024-11-11","87","False","196800","FERXXOCALIPSIS","2023-12-01","0.774","0.86","7","-2.888","0","0.13","0.131","0.0","0.116","0.446","100.019","4"
"0Sr7ssScx54yxdM2ols7nW","Q U E V A S H A C E R H O Y ?","Omar Courtz, De La Rose","3","0","2","SV","2024-11-11","89","True","224022","PRIMERA MUSA","2024-09-20","0.56","0.681","6","-6.304","0","0.244","0.103","0.0","0.106","0.388","155.079","4"
"7tI8dRuH2Yc6RuoTjxo4dU","Who","Jimin","4","1","-2","SV","2024-11-11","92","False","170887","MUSE","2024-07-19","0.66","0.756","0","-3.743","0","0.032","0.00289","0.0","0.193","0.838","116.034","4"
"0qeIFEGRQqHoaJtLCl0U73","DEGENERE 👑 (feat. benny blanco)","Myke Towers, benny blanco","5","-1","1","SV","2024-11-11","81","True","130880","LA PANTERA NEGRA (DELUXE)","2024-10-17","0.744","0.709","6","-5.778","0","0.284","0.0501","0.0","0.0847","0.712","194.055","4"
"6WatFBLVB0x077xWeoVc2k","Si Antes Te Hubiera Conocido","KAROL G","6","0","2","SV","2024-11-11","93","False","195824","Si Antes Te Hubiera Conocido","2024-06-21","0.924","0.668","11","-6.795","1","0.0469","0.446","0.000594","0.0678","0.787","128.027","4"
"2FFr0vdtqPBTK3RW0c7T5C","Cupido","Engel Montaz, Kuv507, Latinnites Music","7","2","0","SV","2024-11-11","71","False","215000","Desire","2024-07-10","0.914","0.601","11","-5.255","1","0.163","0.0888","4.62e-06","0.264","0.648","96.041","4"
"3mg9jYNC1NihbthlglzrWP","+57","KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd","8","-1","42","SV","2024-11-11","69","True","298130","+57","2024-11-08","0.848","0.712","1","-3.574","0","0.0981","0.221","0.0","0.106","0.692","91.98","4"
"2Bhmj4XK33InfhqKPxcJ1v","Dile al Amor","Aventura","9","41","28","SV","2024-11-11","78","False","229360","The Last","2009-06-09","0.825","0.605","11","-9.71","1","0.0376","0.0764","0.0","0.314","0.944","124.005","4"
"0O3U5iwTbiXCREMkvotJuN","EL AMOR DE SU VIDA","Grupo Frontera, Grupo Firme","10","0","15","SV","2024-11-11","80","False","165848","El Comienzo","2023-08-25","0.616","0.834","9","-3.069","1","0.0664","0.06","0.0","0.338","0.746","151.701","4"
"2gmd7lY3QSzLh0xIY4cRvi","SE ME OLVIDA","Maisak, Feid","11","1","-2","SV","2024-11-11","84","True","225373","SE ME OLVIDA","2024-08-23","0.786","0.707","7","-4.386","0","0.0635","0.0399","0.0","0.121","0.691","82.045","4"
"0zNMdrDEs5N0JPQ7RYQZln","QUEMA","Ryan Castro, Peso Pluma, SOG","12","-1","11","SV","2024-11-11","76","True","150927","EL CANTANTE DEL GHETTO","2024-05-10","0.819","0.861","0","-3.322","1","0.0491","0.0286","0.000836","0.0676","0.905","97.014","4"
"27ze5t5tIDPlVits0KRbxT","El Perdedor","Aventura","13","5","7","SV","2024-11-11","78","False","215213","K.O.B. Live","2006-12-19","0.779","0.589","5","-10.645","1","0.0345","0.332","0.0","0.12","0.894","128.044","4"
"2btNsI4OvcVl7SAHQQDHFB","Mírame","Blessd, Ovy On The Drums","14","-6","-10","SV","2024-11-11","85","True","157453","Mírame","2024-04-17","0.717","0.656","7","-4.449","1","0.0797","0.141","2.96e-05","0.0661","0.695","175.956","4"
"0HDHY6RSHHG2ZTE0cMT4GJ","Los Infieles","Aventura","15","12","35","SV","2024-11-11","76","False","257186","K.O.B. Live","2006-12-19","0.745","0.716","9","-8.221","0","0.0411","0.202","0.0","0.059","0.817","132.932","4"
"7iQXYTyuG13aoeHxGG28Nh","PERRO NEGRO","Bad Bunny, Feid","16","-3","-4","SV","2024-11-11","84","True","162767","nadie sabe lo que va a pasar mañana","2023-10-13","0.911","0.778","5","-2.248","1","0.262","0.0887","2.16e-05","0.179","0.345","96.057","4"
"2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo","Feid","17","-2","9","SV","2024-11-11","81","False","155960","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14","0.865","0.573","5","-5.501","1","0.0678","0.0863","0.0","0.305","0.563","94.999","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","18","-4","-3","SV","2024-11-11","99","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"5AH31dDNgxCMGDdxubNNn4","NEL","Fuerza Regida","19","5","8","SV","2024-11-11","88","True","149073","PERO NO TE ENAMORES","2024-07-25","0.69","0.482","7","-6.335","0","0.2","0.523","0.0004","0.0728","0.356","100.029","4"
"0BiDnJFB3TlRB6aji7jUz3","Rey Sin Reina","Julión Álvarez y su Norteño Banda","20","0","-3","SV","2024-11-11","84","False","150523","Atento Aviso ... Rey Sin Reina","2024-09-05","0.529","0.356","3","-6.612","1","0.0569","0.29","0.0","0.136","0.659","169.653","3"
"6X6m4xmdFcz31p1h7Qg68c","EL LOKERON","Tito Double P","21","-5","-3","SV","2024-11-11","89","True","145473","INCÓMODO","2024-08-22","0.724","0.689","7","-7.174","0","0.0524","0.573","6.77e-06","0.0922","0.936","120.208","3"
"5QjmUqgpPQgXgg4606DqZF","UWAIE","Kapo","22","-3","-6","SV","2024-11-11","87","False","172427","UWAIE","2024-08-15","0.705","0.783","9","-4.783","0","0.0403","0.138","0.0","0.0984","0.454","103.001","4"
"4bw8mcDUSRWfQo63ZTYRnU","Según Quién","Maluma, Carin Leon","23","-2","-12","SV","2024-11-11","83","True","142334","Don Juan","2023-08-25","0.909","0.762","9","-3.974","1","0.0643","0.434","0.0","0.0856","0.843","101.987","3"
"1C84d9abZVKWHT2YYpoean","Si No Quieres No","Luis R Conriquez, Neton Vega","24","2","-11","SV","2024-11-11","85","False","147011","Si No Quieres No","2024-03-10","0.786","0.786","4","-6.372","0","0.0512","0.445","2.12e-06","0.0947","0.611","100.123","1"
"5LhI8m7n8xlQmNe3b7Rwis","Madonna","Natanael Cano, Oscar Maydon","25","0","5","SV","2024-11-11","83","True","187087","Madonna","2024-03-08","0.732","0.873","0","-5.965","1","0.0321","0.0449","0.000803","0.347","0.662","128.029","3"
"6a9Z1jUms915w4O7N1PxjY","Santa","Rvssian, Rauw Alejandro, Ayra Starr","26","-3","-7","SV","2024-11-11","83","False","193038","Santa","2024-04-03","0.725","0.709","3","-5.017","0","0.129","0.321","0.000189","0.114","0.648","99.993","4"
"2yzshFeBIwH8tWIqHEFLeD","un x100to","Grupo Frontera, Bad Bunny","27","1","5","SV","2024-11-11","79","False","194563","El Comienzo","2023-08-25","0.571","0.72","9","-4.089","1","0.0458","0.213","0.0","0.271","0.542","83.827","4"
"7JwdbqIpiuWvGbRryKSuBz","Es un Secreto","Plan B","28","22","22","SV","2024-11-11","66","False","190560","House Of Pleasure","2010-07-20","0.841","0.783","6","-4.915","0","0.0432","0.106","2.49e-06","0.0528","0.514","94.989","4"
"0fea68AdmYNygeTGI4RC18","LA CANCIÓN","J Balvin, Bad Bunny","29","0","0","SV","2024-11-11","82","False","242573","OASIS","2019-06-28","0.756","0.646","7","-5.795","1","0.319","0.152","1.81e-05","0.108","0.429","176.088","4"
"2MioxSroS0g1mi24LLfcnq","Por un Segundo","Aventura","30","20","20","SV","2024-11-11","72","False","255026","The Last","2009-06-09","0.811","0.562","5","-10.183","0","0.0368","0.137","0.0","0.0623","0.965","129.039","4"
"217bRMES4HVbPdUe8l8ECN","El Malo","Aventura","31","19","19","SV","2024-11-11","75","False","238720","The Last","2009-06-09","0.812","0.506","1","-10.729","1","0.0533","0.143","0.0","0.132","0.701","125.941","4"
"0T2pB7P1VdXPhLdQZ488uH","Normal","Feid","32","-1","2","SV","2024-11-11","79","True","171880","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14","0.709","0.56","4","-4.867","0","0.171","0.034","0.0","0.315","0.541","170.082","4"
"5RqSsdzTNPX1uzkmlHCFvK","QLONA","KAROL G, Peso Pluma","33","2","10","SV","2024-11-11","83","True","172797","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.841","0.738","7","-7.455","0","0.307","0.52","0.0","0.0892","0.484","169.918","4"
"6uIIdjYTxxpWOyWuVXrKQO","Que Onda","Calle 24, Chino Pacas, Fuerza Regida","34","13","8","SV","2024-11-11","83","True","191466","Que Onda","2023-08-30","0.808","0.944","10","-4.863","0","0.0408","0.183","1.11e-06","0.138","0.937","124.934","3"
"1hZsWUnLbqRw09jLAMQSsb","CLASSY 101","Feid, Young Miko","35","4","6","SV","2024-11-11","79","True","195586","FERXXOCALIPSIS","2023-12-01","0.858","0.665","11","-4.772","1","0.152","0.126","0.0","0.119","0.659","100.09","4"
"5lKFO0PrOC9jmOlPEdjHsL","DOS DÍAS","Tito Double P, Peso Pluma","36","-4","-3","SV","2024-11-11","88","True","153928","INCÓMODO","2024-08-22","0.745","0.513","1","-9.116","1","0.087","0.783","0.0","0.216","0.929","109.935","3"
"7iUtQNMRB8ZkKC4AmEuCJC","LA FALDA","Myke Towers","37","-4","8","SV","2024-11-11","82","True","174229","LVEU: VIVE LA TUYA...NO LA MIA","2023-09-18","0.8","0.738","7","-4.26","1","0.0691","0.372","0.00877","0.19","0.267","103.008","4"
"5vNRhkKd0yEAg8suGBpjeY","APT.","ROSÉ, Bruno Mars","38","-4","1","SV","2024-11-11","97","False","169917","APT.","2024-10-18","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"2aYZaN5SmkRDLsrrV8GkBQ","LA PATRULLA","Peso Pluma, Neton Vega","39","-9","-18","SV","2024-11-11","86","True","130614","ÉXODO","2024-06-20","0.722","0.74","6","-7.22","0","0.063","0.68","3.27e-05","0.176","0.893","132.731","3"
"6G4U9avyBNEfP0fAIduev3","Ella Y Yo - Featuring Don Omar","Aventura, Don Omar","40","10","10","SV","2024-11-11","77","False","267786","God's Project","2005-04-26","0.732","0.708","9","-7.905","0","0.262","0.534","0.0","0.237","0.717","175.924","4"
"63pLfjK6FvcYJYMGwtHjd6","SORRY 4 THAT MUCH","Feid","41","-3","-3","SV","2024-11-11","82","True","207746","SORRY 4 THAT MUCH","2024-06-07","0.819","0.675","7","-4.281","1","0.0727","0.0318","0.0","0.289","0.602","92.99","4"
"1aUq8rjW1EwkAkMri4VfJy","LOKERA","Rauw Alejandro, Lyanno, Brray","42","-1","8","SV","2024-11-11","78","True","197101","SATURNO","2023-01-24","0.836","0.826","11","-2.66","0","0.0461","0.213","6.03e-06","0.0814","0.579","102.025","4"
"4ZOkfHC38nxSeSqzGE5HFr","PIÉNSALO","Junior H","43","-6","-8","SV","2024-11-11","84","True","240669","$AD BOYZ 4 LIFE II","2023-10-05","0.716","0.536","2","-7.798","0","0.0328","0.452","0.0","0.208","0.359","97.541","3"
"0AAl3LtvIhEilWXZmYHeh5","More","Zion, Jory Boy, Ken-Y","44","-2","6","SV","2024-11-11","68","False","240733","La Fórmula","2012-08-20","0.687","0.778","1","-6.623","0","0.101","0.209","0.0","0.117","0.865","172.047","4"
"79MlVxKj43tDISSISiVHJM","Enseñame a Olvidar","Aventura","45","5","5","SV","2024-11-11","72","False","348826","We Broke The Rules","2002-06-01","0.781","0.491","8","-8.793","1","0.0444","0.471","0.0","0.0972","0.913","124.971","4"
